feature_name,shap_feature_importance,dfx_feature_importance,permutation_feature_importance,model_feature_importance,random_feature_importance
Age,4.4210408316402726e-08,-2444057573.531344,-1,-1,0.8819374901079882
IUD (years),4.070340965192056e-08,-2226764661.988449,-1,-1,0.8401353480406099
Number of sexual partners,7.415234320545865e-09,-2121073308.0487173,-1,-1,0.3680780957639632
Hormonal Contraceptives (years),7.043384009015799e-09,0.00021376999081908871,-1,-1,0.22698561092830716
Num of pregnancies,3.990174420139513e-09,7.038749536670225e-05,-1,-1,0.8054504789401417
First sexual intercourse,2.695381939592461e-09,9.442290000031963e-05,-1,-1,0.020937125621263486
Smokes (years),2.488854646400482e-09,-659074300.5808374,-1,-1,0.4599320695576924
STDs: Time since last diagnosis,1.2286773492035615e-09,-1060536654.024374,-1,-1,0.6593259780416323
STDs: Time since first diagnosis,1.0703541845960907e-09,1.0506998792489174e-05,-1,-1,0.8736061359145253
IUD,8.738533574013271e-10,-1.6669830055915375e-05,-1,-1,0.40223094914126556
Smokes (packs/year),7.102966527153561e-10,1.7643372587246765e-05,-1,-1,0.7106858259424941
Hormonal Contraceptives,6.956231890922604e-10,131291857.32631876,-1,-1,0.5414985258257661
STDs (number),4.526012406257559e-10,-6.733298264753513e-05,-1,-1,0.9418810934259918
Smokes,4.4849236203478473e-10,1.1905162047754178e-05,-1,-1,0.14398377420421604
STDs: Number of diagnosis,4.0862492232833876e-10,1.2765576741287444e-05,-1,-1,0.19460193774107837
Citology,3.6116987467981407e-10,-539883945.4186369,-1,-1,0.213513682729226
STDs,3.1826272604227077e-10,-659074300.5811504,-1,-1,0.35294137305096474
Dx:Cancer,1.1366848957595012e-10,2.552667884148089e-06,-1,-1,0.6188762513057507
STDs:HIV,1.0224365274995015e-10,1113382330.9942396,-1,-1,0.20591508035367068
Schiller,9.746634192694759e-11,6.750929492971092e-05,-1,-1,0.6440000482417567
STDs:vulvo-perineal condylomatosis,9.333415307231579e-11,-8.602093276865756e-06,-1,-1,0.44389288836996355
STDs:condylomatosis,8.828963666609628e-11,8.602093276865756e-06,-1,-1,0.4211406550081207
STDs:syphilis,5.3577857913763366e-11,-1.720877351104428e-05,-1,-1,0.388442855056503
Dx,4.679311365380424e-11,-8.602093276865756e-06,-1,-1,0.763976579845535
Hinselmann,3.043452687732543e-11,-4.235863648664647e-05,-1,-1,0.40820808987927903
Dx:HPV,2.4200249072255835e-11,-1060536654.024374,-1,-1,0.5482055162075063
Dx:CIN,1.6145096196772606e-11,-1222028786.7658114,-1,-1,0.9003543292237515
STDs:vaginal condylomatosis,6.211976767028235e-12,1.0506998792489174e-05,-1,-1,0.7334492910825595
STDs:molluscum contagiosum,4.40074777787048e-12,131291857.32637893,-1,-1,0.3988830606126388
STDs:HPV,1.8625492370864153e-12,539883945.4186511,-1,-1,0.1909650755553438
STDs:pelvic inflammatory disease,1.7494140881071207e-12,1113382330.9942396,-1,-1,0.3635602618590096
STDs:genital herpes,1.2309480929002295e-12,1.2765576741287444e-05,-1,-1,0.3260109846694277
STDs:Hepatitis B,3.9006006114503786e-13,1222028786.7658114,-1,-1,0.21695931041680172
STDs:AIDS,0.0,-5.2845474363534996e-06,-1,-1,0.7233077103639898
STDs:cervical condylomatosis,0.0,-2.8968255094570993e-05,-1,-1,0.41772562608556096
